ticker,company_name,price,chg_pct,net_score,bull,bear,verdict,bars,mode,Candle,Candle_label,Volume,Volume_label,SMA,SMA_label,Gaps,Gaps_label,Stoch,Stoch_label,CCI,CCI_label,RR,RR_label,fib_anchor,fib_swing_high,fib_swing_low,fib_direction,fib_entry,fib_entry_label,fib_stop,fib_stop_label,fib_t1,fib_t1_label,fib_t2,fib_t2_label,fib_t3,fib_t3_label,fib_rr_t1,fib_rr_t2,fib_rr_t3,fib_next_target,fib_next_label,fib_support_1,fib_resistance_1,fib_r_R 23p6,fib_r_R 38p2,fib_r_R 50p0,fib_r_R 61p8,fib_r_R 78p6,fib_e_E 100p0,fib_e_E 127p2,fib_e_E 138p2,fib_e_E 161p8,fib_e_E 200p0,fib_e_E 261p8
FOXA,Fox Corporation,68.3,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,%K below %D (bearish cross) · Wide,bull,Bullish zone,bull,Breakout above prior resistance,session,69.17,67.81,bullish,68.65,R 38.2%,68.32,R 61.8%,69.17,E 100.0%,69.53,E 127.2%,70.01,E 161.8%,1.58,2.67,4.12,69.17,E 100.0%,68.1,68.32,68.84,68.65,68.49,68.32,68.1,69.17,69.53,69.68,70.01,70.53,71.37
FTV,Fortive Corporation,58.93,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,61.81,58.86,bullish,60.68,R 38.2%,59.99,R 61.8%,61.81,E 100.0%,62.61,E 127.2%,63.63,E 161.8%,1.64,2.8,4.28,61.81,E 100.0%,,59.49,61.11,60.68,60.34,59.99,59.49,61.81,62.61,62.94,63.63,64.76,66.58
GL,Globe Life Inc.,164.21,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,4 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bull,Above SMA (acting as support),multi-day swing (20b),163.5,156.13,bullish,160.68,R 38.2%,158.95,R 61.8%,163.5,E 100.0%,165.5,E 127.2%,168.05,E 161.8%,1.63,2.79,4.26,165.5,E 127.2%,163.5,165.5,161.76,160.68,159.81,158.95,157.71,163.5,165.5,166.32,168.05,170.87,175.42
HBAN,Huntington Bancshares Incorporated,16.94,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,17.06,16.84,bullish,16.98,R 38.2%,16.92,R 61.8%,17.06,E 100.0%,17.12,E 127.2%,17.2,E 161.8%,1.33,2.33,3.67,17.06,E 100.0%,16.92,16.95,17.01,16.98,16.95,16.92,16.89,17.06,17.12,17.14,17.2,17.28,17.42
HRL,Hormel Foods Corporation,24.44,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bull,Breakout above prior resistance,session,24.59,24.18,bullish,24.43,R 38.2%,24.34,R 61.8%,24.59,E 100.0%,24.7,E 127.2%,24.84,E 161.8%,1.78,3.0,4.56,24.59,E 100.0%,24.43,24.49,24.49,24.43,24.38,24.34,24.27,24.59,24.7,24.75,24.84,25.0,25.25
IEX,IDEX Corporation,213.69,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,4 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Break below prior support,session,219.26,213.47,bullish,217.05,R 38.2%,215.68,R 61.8%,219.26,E 100.0%,220.84,E 127.2%,222.84,E 161.8%,1.61,2.77,4.23,219.26,E 100.0%,,214.71,217.89,217.05,216.36,215.68,214.71,219.26,220.84,221.47,222.84,225.05,228.64
INCY,Incyte Corporation,108.69,,2,4,2,Moderately bullish,430,Hourly,bear,Stale green (3-bar exhaustion),neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bull,%K above %D (bullish cross),bear,Overbought (> +100),bull,Above SMA (acting as support),session,108.89,104.0,bullish,107.02,R 38.2%,105.87,R 61.8%,108.89,E 100.0%,110.22,E 127.2%,111.91,E 161.8%,1.63,2.78,4.25,108.89,E 100.0%,107.74,108.89,107.74,107.02,106.45,105.87,105.05,108.89,110.22,110.76,111.91,113.78,116.8
INSM,Insmed Incorporated,97.0,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bear,5 open gap(s) above (resistance),bull,%K above %D (bullish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,97.27,90.43,bullish,94.66,R 38.2%,93.04,R 61.8%,97.27,E 100.0%,99.13,E 127.2%,101.5,E 161.8%,1.61,2.76,4.22,97.27,E 100.0%,95.66,97.27,95.66,94.66,93.85,93.04,91.89,97.27,99.13,99.88,101.5,104.11,108.34
IR,Ingersoll Rand Inc.,70.06,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,4 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,72.16,69.88,bullish,71.29,R 38.2%,70.75,R 61.8%,72.16,E 100.0%,72.78,E 127.2%,73.57,E 161.8%,1.61,2.76,4.22,72.16,E 100.0%,,70.37,71.62,71.29,71.02,70.75,70.37,72.16,72.78,73.03,73.57,74.44,75.85
ISRG,"Intuitive Surgical, Inc.",409.48,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bear,Near 20-period SMA (below),bear,2 open gap(s) above (resistance),bull,Oversold,bull,Oversold (< -100),bull,Bounce off prior support,session,419.96,406.96,bullish,414.99,R 38.2%,411.93,R 61.8%,419.96,E 100.0%,423.5,E 127.2%,427.99,E 161.8%,1.62,2.78,4.25,419.96,E 100.0%,,409.74,416.89,414.99,413.46,411.93,409.74,419.96,423.5,424.93,427.99,432.96,440.99
JNJ,Johnson & Johnson,239.57,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,multi-day swing (20b),240.93,230.41,bullish,236.91,R 38.2%,234.43,R 61.8%,240.93,E 100.0%,243.79,E 127.2%,247.43,E 161.8%,1.62,2.77,4.24,240.93,E 100.0%,238.45,240.93,238.45,236.91,235.67,234.43,232.66,240.93,243.79,244.95,247.43,251.45,257.95
KEY,KeyCorp,22.05,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,22.29,21.67,bullish,22.05,R 38.2%,21.91,R 61.8%,22.29,E 100.0%,22.46,E 127.2%,22.67,E 161.8%,1.71,2.93,4.43,22.29,E 100.0%,22.05,22.14,22.14,22.05,21.98,21.91,21.8,22.29,22.46,22.53,22.67,22.91,23.29
KKR,KKR & Co. Inc.,92.56,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,95.79,91.76,bullish,94.25,R 38.2%,93.3,R 61.8%,95.79,E 100.0%,96.89,E 127.2%,98.28,E 161.8%,1.62,2.78,4.24,95.79,E 100.0%,,92.62,94.84,94.25,93.78,93.3,92.62,95.79,96.89,97.33,98.28,99.82,102.31
KLAC,KLA Corporation,2320.13,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Wide divergence above SMA,bull,6 open gap(s) below (support),bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session,2340.63,2122.56,bullish,2257.33,R 38.2%,2205.86,R 61.8%,2340.63,E 100.0%,2399.95,E 127.2%,2475.4,E 161.8%,1.62,2.77,4.24,2340.63,E 100.0%,2289.17,2340.63,2289.17,2257.33,2231.6,2205.86,2169.23,2340.63,2399.95,2423.93,2475.4,2558.7,2693.47
KO,The Coca-Cola Company,83.55,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,4 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bull,Above SMA (acting as support),multi-day swing (20b),83.83,80.69,bullish,82.63,R 38.2%,81.89,R 61.8%,83.83,E 100.0%,84.68,E 127.2%,85.77,E 161.8%,1.62,2.77,4.24,83.83,E 100.0%,83.09,83.83,83.09,82.63,82.26,81.89,81.36,83.83,84.68,85.03,85.77,86.97,88.91
KVUE,Kenvue Inc.,18.02,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,multi-day swing (20b),18.12,17.44,bullish,17.86,R 38.2%,17.7,R 61.8%,18.12,E 100.0%,18.3,E 127.2%,18.54,E 161.8%,1.63,2.75,4.25,18.12,E 100.0%,17.96,18.12,17.96,17.86,17.78,17.7,17.59,18.12,18.3,18.38,18.54,18.8,19.22
LIN,Linde plc,512.77,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,518.58,504.96,bullish,513.38,R 38.2%,510.16,R 61.8%,518.58,E 100.0%,522.28,E 127.2%,527.0,E 161.8%,1.61,2.76,4.23,518.58,E 100.0%,511.77,513.38,515.37,513.38,511.77,510.16,507.87,518.58,522.28,523.78,527.0,532.2,540.62
LRCX,Lam Research Corporation,349.16,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish engulfing,neutral,In line with trend,bull,Wide divergence above SMA,bull,6 open gap(s) below (support),bear,Overbought,bear,Overbought (> +100),bull,Breakout above prior resistance,session,350.44,318.94,bullish,338.41,R 38.2%,330.98,R 61.8%,350.44,E 100.0%,359.01,E 127.2%,369.9,E 161.8%,1.62,2.77,4.24,350.44,E 100.0%,343.01,350.44,343.01,338.41,334.69,330.98,325.68,350.44,359.01,362.47,369.9,381.94,401.4
MAS,Masco Corporation,71.49,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,72.36,70.64,bullish,71.7,R 38.2%,71.3,R 61.8%,72.36,E 100.0%,72.83,E 127.2%,73.42,E 161.8%,1.65,2.82,4.3,72.36,E 100.0%,71.3,71.5,71.95,71.7,71.5,71.3,71.01,72.36,72.83,73.02,73.42,74.08,75.14
MKC,"McCormick & Company, Incorporated",49.08,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),bear,2 open gap(s) above (resistance),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,50.12,49.0,bullish,49.69,R 38.2%,49.43,R 61.8%,50.12,E 100.0%,50.42,E 127.2%,50.81,E 161.8%,1.65,2.81,4.31,50.12,E 100.0%,,49.24,49.86,49.69,49.56,49.43,49.24,50.12,50.42,50.55,50.81,51.24,51.93
MO,"Altria Group, Inc.",72.63,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bear,Rejection at prior resistance,multi-day swing (20b),73.48,70.34,bullish,72.28,R 38.2%,71.54,R 61.8%,73.48,E 100.0%,74.33,E 127.2%,75.42,E 161.8%,1.62,2.77,4.24,73.48,E 100.0%,72.28,72.74,72.74,72.28,71.91,71.54,71.01,73.48,74.33,74.68,75.42,76.62,78.56
MRK,"Merck & Co., Inc.",120.86,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,4 open gap(s) below (support),bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session,121.19,117.3,bullish,119.71,R 38.2%,118.79,R 61.8%,121.19,E 100.0%,122.25,E 127.2%,123.6,E 161.8%,1.61,2.76,4.23,121.19,E 100.0%,120.28,121.19,120.28,119.71,119.25,118.79,118.13,121.19,122.25,122.68,123.6,125.09,127.5
ORLY,"O'Reilly Automotive, Inc.",90.75,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,session,91.73,90.01,bullish,91.07,R 38.2%,90.67,R 61.8%,91.73,E 100.0%,92.2,E 127.2%,92.79,E 161.8%,1.65,2.83,4.3,91.73,E 100.0%,90.67,90.87,91.32,91.07,90.87,90.67,90.38,91.73,92.2,92.39,92.79,93.45,94.51
PG,The Procter & Gamble Company,148.28,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,1 open gap(s) below (support),bull,Oversold,bear,Bearish zone · Zero-line cross ↓,bull,Breakout above prior resistance,session,150.42,147.78,bullish,149.41,R 38.2%,148.79,R 61.8%,150.42,E 100.0%,151.14,E 127.2%,152.05,E 161.8%,1.63,2.79,4.26,150.42,E 100.0%,,148.34,149.8,149.41,149.1,148.79,148.34,150.42,151.14,151.43,152.05,153.06,154.69
PGR,The Progressive Corporation,203.37,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bull,%K above %D (bullish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,206.22,202.5,bullish,204.8,R 38.2%,203.92,R 61.8%,206.22,E 100.0%,207.23,E 127.2%,208.52,E 161.8%,1.61,2.76,4.23,206.22,E 100.0%,203.3,203.92,205.34,204.8,204.36,203.92,203.3,206.22,207.23,207.64,208.52,209.94,212.24
PPL,PPL Corporation,35.72,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bull,%K above %D (bullish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,35.91,35.51,bullish,35.76,R 38.2%,35.66,R 61.8%,35.91,E 100.0%,36.02,E 127.2%,36.16,E 161.8%,1.5,2.6,4.0,35.91,E 100.0%,35.71,35.76,35.82,35.76,35.71,35.66,35.6,35.91,36.02,36.06,36.16,36.31,36.56
REG,Regency Centers Corporation,80.58,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,81.37,79.96,bullish,80.83,R 38.2%,80.5,R 61.8%,81.37,E 100.0%,81.75,E 127.2%,82.24,E 161.8%,1.64,2.79,4.27,81.37,E 100.0%,80.5,80.66,81.04,80.83,80.66,80.5,80.26,81.37,81.75,81.91,82.24,82.78,83.65
REGN,"Regeneron Pharmaceuticals, Inc.",613.47,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bear,3 open gap(s) above (resistance),bull,%K above %D (bullish cross),bull,Bullish zone,bull,Bounce off prior support,session,615.1,601.27,bullish,609.82,R 38.2%,606.55,R 61.8%,615.1,E 100.0%,618.86,E 127.2%,623.65,E 161.8%,1.61,2.76,4.23,615.1,E 100.0%,611.84,615.1,611.84,609.82,608.18,606.55,604.23,615.1,618.86,620.38,623.65,628.93,637.48
RL,Ralph Lauren Corporation,386.38,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Above SMA (acting as support),session,388.86,375.73,bullish,383.84,R 38.2%,380.75,R 61.8%,388.86,E 100.0%,392.43,E 127.2%,396.97,E 161.8%,1.62,2.78,4.25,388.86,E 100.0%,385.76,388.86,385.76,383.84,382.3,380.75,378.54,388.86,392.43,393.88,396.97,401.99,410.1
RTX,RTX Corporation,181.51,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish harami,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bull,%K above %D (bullish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,182.07,177.01,bullish,180.14,R 38.2%,178.94,R 61.8%,182.07,E 100.0%,183.45,E 127.2%,185.2,E 161.8%,1.61,2.76,4.22,182.07,E 100.0%,180.88,182.07,180.88,180.14,179.54,178.94,178.09,182.07,183.45,184.0,185.2,187.13,190.26
RVTY,"Revvity, Inc.",100.3,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish harami,neutral,Significantly below trend,bear,Near 20-period SMA (below),bull,2 open gap(s) below (support),bull,Oversold,bull,Oversold (< -100),bear,Below SMA (acting as resistance),session,104.44,99.29,bullish,102.47,R 38.2%,101.26,R 61.8%,104.44,E 100.0%,105.84,E 127.2%,107.62,E 161.8%,1.63,2.79,4.26,104.44,E 100.0%,,100.39,103.22,102.47,101.87,101.26,100.39,104.44,105.84,106.41,107.62,109.59,112.77
SJM,The J. M. Smucker Company,116.28,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bear,Overbought,bull,Bullish zone,bull,Above SMA (acting as support),multi-day swing (20b),117.3,110.5,bullish,114.7,R 38.2%,113.1,R 61.8%,117.3,E 100.0%,119.15,E 127.2%,121.5,E 161.8%,1.62,2.78,4.25,117.3,E 100.0%,115.7,117.3,115.7,114.7,113.9,113.1,111.96,117.3,119.15,119.9,121.5,124.1,128.3
SNDK,Sandisk Corporation,1766.26,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish engulfing,neutral,Significantly below trend,bull,Wide divergence above SMA,bull,11 open gap(s) below (support),bear,Overbought,bear,Overbought (> +100),bull,Above SMA (acting as support),session,1783.89,1625.43,bullish,1723.36,R 38.2%,1685.96,R 61.8%,1783.89,E 100.0%,1826.99,E 127.2%,1881.82,E 161.8%,1.62,2.77,4.24,1783.89,E 100.0%,1746.49,1783.89,1746.49,1723.36,1704.66,1685.96,1659.34,1783.89,1826.99,1844.42,1881.82,1942.35,2040.28
SPG,"Simon Property Group, Inc.",214.96,,2,4,2,Moderately bullish,430,Hourly,bear,Shooting star,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,3 open gap(s) below (support),bear,%K below %D (bearish cross),bull,Bullish zone,bull,Breakout above prior resistance,multi-day swing (20b),216.28,205.18,bullish,212.04,R 38.2%,209.42,R 61.8%,216.28,E 100.0%,219.3,E 127.2%,223.14,E 161.8%,1.62,2.77,4.24,216.28,E 100.0%,213.66,216.28,213.66,212.04,210.73,209.42,207.56,216.28,219.3,220.52,223.14,227.38,234.24
T,AT&T Inc.,23.23,,2,4,2,Moderately bullish,430,Hourly,bull,Bullish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bear,4 open gap(s) above (resistance),bear,Overbought,bull,Bullish zone,bull,Above SMA (acting as support),multi-day swing (20b),23.26,22.32,bullish,22.9,R 38.2%,22.68,R 61.8%,23.26,E 100.0%,23.52,E 127.2%,23.84,E 161.8%,1.64,2.82,4.27,23.26,E 100.0%,23.04,23.26,23.04,22.9,22.79,22.68,22.52,23.26,23.52,23.62,23.84,24.2,24.78
TDY,Teledyne Technologies Incorporated,615.66,,2,4,2,Moderately bullish,430,Hourly,bear,Bearish bar,neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,2 open gap(s) below (support),bull,%K above %D (bullish cross),bull,Bullish zone,bear,Rejection at prior resistance,session,618.57,601.41,bullish,612.01,R 38.2%,607.97,R 61.8%,618.57,E 100.0%,623.24,E 127.2%,629.17,E 161.8%,1.62,2.78,4.25,618.57,E 100.0%,614.52,618.57,614.52,612.01,609.99,607.97,605.08,618.57,623.24,625.13,629.17,635.73,646.33
TJX,"The TJX Companies, Inc.",168.29,,2,4,2,Moderately bullish,430,Hourly,bull,Stale red (3-bar reversal),neutral,Significantly below trend,bull,Near 20-period SMA (above),bull,1 open gap(s) below (support),bear,%K below %D (bearish cross),bear,Overbought (> +100),bull,Above SMA (acting as support),session,169.91,165.59,bullish,168.26,R 38.2%,167.24,R 61.8%,169.91,E 100.0%,171.09,E 127.2%,172.58,E 161.8%,1.62,2.77,4.24,169.91,E 100.0%,168.26,168.89,168.89,168.26,167.75,167.24,166.51,169.91,171.09,171.56,172.58,174.23,176.9
